CT17;prefecture;Ombella-Mpoko
CT18;commune;Bangui
CU00;country;CUBA
CU01;province;Pinar del Rio
CU02;city;La Habana
CU02;province;Ciudad de la Habana
CU03;province;Matanzas
CU04;municipality;Isla de la Juventud
CU04;special municipality;Isla de la Juventud
CU05;province;Camaguey
CU07;province;Ciego de Avila
CU08;province;Cienfuegos
CU09;province;Granma
CU10;province;Guantanamo
CU11;province;La Habana
CU12;province;Holguin
CU13;province;Las Tunas
CU14;province;Sancti Spiritus
CU15;province;Santiago de Cuba
CU16;province;Villa Clara
CV00;country;CAPE VERDE
CV01;district;Boa Vista
CV02;district;Brava
CV03;district;Fogo
CV04;district;Maio
CV05;district;Paul
CV06;district;Praia
CV07;district;Ribeira Grande
CV08;district;Sal
CV09;district;Santa Catarina
CV10;district;Sao Nicolau
CV11;district;Sao Vicente
CV12;district;Tarrafal
CV13;district; Mosteiros
CV14;district;Praia
CV15;district;Santa Catarina
CV16;district;Santa Cruz
CV17;district;São Domingos
CV18;district;São Filipe
CV19;district;São Miguel
CV20;district;Tarrafal
CW00;country;COOK ISLANDS
CY00;country;CYPRUS
CY01;district;Famagusta
CY02;district;Kyrenia
CY03;district;Larnaca
CY04;district;Nicosia
CY05;district;Limassol
CY06;district;Paphos
CZ00;country;CZECHOSLOVAKIA
CZ01;socialist republic;Ceska Socialisticka Republica
CZ02;socialist republic;Slovenska Socialisticka Republica
DA00;country;DENMARK
DA01;county;Arhus
DA02;county;Bornholm
DA03;county;Frederiksborg
DA04;county;Fyn
DA05;county;Kobenhavn
DA06;city;Staden Kobenhavn
DA06;city;København
DA07;county;Nordjylland
DA08;county;Ribe
DA09;county;Ringkobing
DA10;county;Roskilde
DA11;county;Sonderjylland
DA12;county;Storstrom
DA13;county;Vejle
DA14;county;Vestsjalland
DA15;county;Viborg
DA16;county;Frederiksberg
DA17;region;Hovedstaden
DA18;region;Midtjyllen
DA19;region;Nordjylland
DA20;region;Sjælland
DA21;region;Syddanmark
DJ00;country;DJIBOUTI
DJ01;cercle;`Ali Sabih
DJ01;cercle;Ali Sabieh
DJ02;cercle;Dikhil
DJ03;cercle;Djibouti
DJ04;cercle;Obock
DJ05;cercle;Tadjoura
DJ06;cercle;Dikhil
DJ07;cercle;Djibouti
DJ08;region;Arta
DO00;country;DOMINICA
DO02;parish;Saint Andrew
DO03;parish;Saint David
DO04;parish;Saint George
DO05;parish;Saint John
DO06;parish;Saint Joseph
DO07;parish;Saint Luke
DO08;parish;Saint Mark
DO09;parish;Saint Patrick
DO10;parish;Saint Paul
DO11;parish;Saint Peter
DQ00;country;JARVIS ISLAND
DR00;country;DOMINICAN REPUBLIC
DR01;province;Azua
DR02;province;Baoruco
DR02;province;Bahoruco
DR03;province;Barahona
DR04;province;Dajabon
DR05;district;Distrito Nacional
DR06;province;Duarte
DR07;province;El Seibo
DR08;province;Espaillat
DR09;province;Independencia
DR10;province;La Altagracia
DR11;province;Elias Pina
DR12;province;La Romana
DR13;province;La Vega
DR14;province;Maria Trinidad Sanchez
DR15;province;Monte Cristi
DR16;province;Pedernales
DR17;province;Peravia
DR18;province;Puerto Plata
DR19;province;Salcedo
DR20;province;Samana
DR21;province;Sanchez Ramirez
DR22;province;San Cristobal
DR23;province;San Juan
DR24;province;San Pedro De Macoris
DR25;province;Santiago
DR26;province;Santiago Rodriguez
DR27;province;Valverde
DR28;province;El Seibo
DR29;province;Hato Mayor
DR30;province;La Vega
DR31;province;Monsenor Nouel
DR32;province;Monte Plata
DR33;province;San Cristobal
DR34;district;Distrito Nacional
DR35;province;Peravia
DR36;province;San José de Ocoa
DR37;province;Santo Domingo
DX00;country;DHEKELIA SOVEREIGN BASE AREA
EC00;country;ECUADOR
EC01;province;Galapagos
EC02;province;Azuay
EC03;province;Bolivar
EC04;province;Canar
EC05;province;Carchi
EC06;province;Chimborazo
EC07;province;Cotopaxi
EC08;province;El Oro
EC09;province;Esmeraldas
EC10;province;Guayas
EC11;province;Imbabura
EC12;province;Loja
EC13;province;Los Rios
EC14;province;Manabi
EC15;province;Morona-Santiago
EC16;province;Napo
EC17;province;Pastaza
EC18;province;Pichincha
EC19;province;Tungurahua
EC20;province;Zamora-Chinchipe
EC21;province;Napo
EC22;province;Sucumbios
EC23;province;Napo
EC24;province;Orellana
EG00;country;EGYPT
EG01;governorate;Ad Daqahliyah
EG02;governorate;Al Bahr al Ahmar
EG03;governorate;Al Buhayrah
EG04;governorate;Al Fayyum
EG05;governorate;Al Gharbiyah
EG06;governorate;Al Iskandariyah
EG07;governorate;Al Isma'iliyah
EG08;governorate;Al Jizah
EG09;governorate;Al Minufiyah
EG10;governorate;Al Minya
EG11;governorate;Al Qahirah
EG12;governorate;Al Qalyubiyah
EG13;governorate;Al Wadi al Jadid
EG14;governorate;Ash Sharqiyah
EG15;governorate;As Suways
EG16;governorate;Aswan
EG17;governorate;Asyut
EG18;governorate;Bani Suwayf
EG19;governorate;Bur Sa'id
EG20;governorate;Dumyat
EG21;governorate;Kafr ash Shaykh
EG22;governorate;Matruh
EG23;governorate;Qina
EG24;governorate;Suhaj
EG26;governorate;Janub Sina'
EG27;governorate;Shamal Sina'
EI00;country;IRELAND
EI01;county;Carlow
EI02;county;Cavan
EI03;county;Clare
EI04;county;Cork
EI06;county;Donegal
EI07;county;Dublin
EI10;county;Galway
EI11;county;Kerry
EI12;county;Kildare
EI13;county;Kilkenny
EI14;county;Leitrim
EI15;county;Laois
EI16;county;Limerick
EI18;county;Longford
EI19;county;Louth
EI20;county;Mayo
EI21;county;Meath
EI22;county;Monaghan
EI23;county;Offaly
EI24;county;Roscommon
EI25;county;Sligo
EI26;county;Tipperary
EI27;county;Waterford
EI29;county;Westmeath
EI30;county;Wexford
EI31;county;Wicklow
EK00;country;EQUATORIAL GUINEA
EK01;province;Bioko
EK02;province;Rio Muni
EK03;province;Annobon
EK04;province;Bioko Norte
EK05;province;Bioko Sur
EK06;province;Centro Sur
EK07;province;Kie-Ntem
EK08;province;Litoral
EK09;province;Wele-Nzas
EN00;country;ESTONIA
EN01;county;Harjumaa
EN02;county;Hiiumaa
EN03;county;Ida-Virumaa
EN04;county;Jarvamaa
EN05;county;Jogevamaa
EN06;(city);Kohtla-Jarve
EN07;county;Laanemaa
EN08;county;Laane-Virumaa
EN09;(city);Narva
EN10;(city);Parnu
EN11;county;Parnumaa
EN12;county;Polvamaa
EN13;county;Raplamaa
EN14;county;Saaremaa
EN15;(city);Sillamae
EN16;(city);Tallinn
EN17;(city);Tartu
EN18;county;Tartumaa
EN19;county;Valgamaa
EN20;county;Viljandimaa
EN21;county;Vorumaa
ER00;country;ERITREA
ER01;region;Ānseba
ER02;region;Debub
ER03;region;Debubawī K’eyih Bahrī
ER04;region;Gash Barka
ER05;region;Ma'ākel
ER06;region;Semēnawī K’eyih Bahrī
ES00;country;EL SALVADOR
ES01;department;Ahuachapan
ES02;department;Cabanas
ES03;department;Chalatenango
ES04;department;Cuscatlan
ES05;department;La Libertad
ES06;department;La Paz
ES07;department;La Union
ES08;department;Morazan
ES09;department;San Miguel
ES10;department;San Salvador
ES11;department;Santa Ana
ES12;department;San Vicente
ES13;department;Sonsonate
ES14;department;Usulutan
ET00;country;ETHIOPIA
ET01;province;Arsi
ET01;administrative region;Arsi
ET02;province;Gonder
ET03;province;Bale
ET04;province;Eritrea
ET05;province;Gamo Gofa
ET06;province;Gojam
ET07;province;Harerge
ET08;province;Ilubabor
ET09;province;Kefa
ET10;province;Shewa
ET11;province;Sidamo
ET12;province;Tigray
ET13;province;Welega
ET14;province;Welo
ET15;administrative region;Adis Abeba
ET17;administrative region;Asosa
ET18;administrative region;Borena
ET19;administrative region;Debub Gonder
ET20;administrative region;Debub Shewa
ET21;administrative region;Debub Welo
ET22;autonomous region;Dire Dawa
ET23;administrative region;Gambela
ET24;administrative region;Metekel
ET25;administrative region;Mirab Gojam
ET26;administrative region;Mirab Harerge
ET27;administrative region;Mirab Shewa
ET28;administrative region;Misrak Gojam
ET29;administrative region;Misrak Harerge
ET30;administrative region;Nazret
ET31;autonomous region;Ogaden
ET32;administrative region;Omo
ET33;administrative region;Semen Gonder
ET34;administrative region;Semen Shewa
ET35;administrative region;Semen Welo
ET37;autonomous region;Tigray
ET38;administrative region;Bale
ET39;administrative region;Gamo Gofa
ET40;administrative region;Ilubabor
ET41;administrative region;Kefa
ET42;administrative region;Sidamo
ET43;administrative region;Welega
ET44;administration;Ādīs Ābeba
ET45;state;Āfar
ET46;state;Āmara
ET47;state;Bīnshangul Gumuz
ET48;administration;Dirē Dawa
ET49;state;Gambēla Hizboch
ET50;state;Hārerī Hizb
ET51;state;Oromīya
ET52;state;Sumalē
ET53;state;Tigray
ET54;state;YeDebub Bihēroch Bihēreseboch na Hizboch
EU00;country;EUROPA ISLAND
EZ00;country;CZECH REPUBLIC
EZ01;?;Benešov
EZ02;?;Beroun
EZ03;?;Blansko
EZ04;?;Břeclav
EZ05;?;Brno
EZ06;?;Brno-Venkov
EZ07;?;Bruntál
EZ08;?;Česká Lípa
EZ09;?;České Budějovice
EZ10;?;Český Krumlov
EZ11;?;Cheb
EZ12;?;Chomutov
EZ13;?;Chrudim
EZ14;?;Děčín
EZ15;?;Domažlice
EZ16;?;Frýdek-Místek
EZ17;?;Zlín
EZ18;?;Havlíčkův Brod
EZ19;?;Hodonín
EZ20;?;Hradec Králové
EZ21;?;Jablonec nad Nisou
EZ22;?;Jeseník
EZ23;?;Jičín
EZ24;?;Jihlava
EZ25;?;Jindřichův Hradec
EZ26;?;Karlovy Vary
EZ27;?;Karviná
EZ28;?;Kladno
EZ29;?;Klatovy
EZ30;?;Kolín
EZ31;?;Kroměříž
EZ32;?;Kutná Hora
EZ33;?;Liberec
EZ34;?;Litoměřice
EZ35;?;Louny
EZ36;?;Mělník
EZ37;?;Mladá Boleslav
EZ38;?;Most
EZ39;?;Náchod
EZ40;?;Nový Jičín
EZ41;?;Nymburk
EZ42;?;Olomouc
EZ43;?;Opava
EZ44;?;Ostrava
EZ45;?;Pardubice
EZ46;?;Pelhřimov
EZ47;?;Písek
EZ48;?;Plzeň-Jih
EZ49;?;Plzeň
EZ50;?;Plzeň-Sever
EZ51;?;Prachatice
EZ52;?;Praha
EZ52;capital city;Hlavní Město Praha
EZ53;?;Praha-Východ
EZ54;?;Praha-Západ
EZ55;?;Přerov
EZ56;?;Příbram
EZ57;?;Prostějov
EZ58;?;Rakovník
EZ59;?;Rokycany
EZ60;?;Rychnov nad Kněžnou
EZ61;?;Semily
EZ62;?;Sokolov
EZ63;?;Strakonice
EZ64;?;Šumperk
EZ65;?;Svitavy
EZ66;?;Tábor
EZ67;?;Tachov
EZ68;?;Teplice
EZ69;?;Třebíč
EZ70;?;Trutnov
EZ71;?;Uherské Hradiště
EZ72;?;Ústí nad Labem
EZ73;?;Ústí nad Orlicí
EZ74;?;Vsetín
EZ75;?;Vyškov
EZ76;?;Žďár nad Sázavou
EZ77;?;Znojmo
EZ78;region;Brněnský Kraj
EZ78;region;Jihomoravký Kraj
EZ79;region;Budějovický Kraj
EZ79;region;Jihočeský Kraj
EZ80;region;Jihlavský Kraj
EZ80;region;Vysočina
EZ81;region;Karlovarský Kraj
EZ82;region;Královéhradecký Kraj
EZ83;region;Liberecký Kraj
EZ84;region;Olomoucký Kraj
EZ85;region;Ostravský Kraj
EZ85;region;Moravskolezský Kraj
EZ86;region;Pardubický Kraj
EZ87;region;Plzeňský Kraj
EZ88;region;Středočeský Kraj
EZ89;region;Ústecký Kraj
EZ90;region;Zlínský Kraj
FA00;country;FALKLAND ISLANDS (ISLAS MALVINAS)
FG00;country;FRENCH GUIANA
FI00;country;FINLAND
FI01;province;Ahvenanmaa
FI02;province;Hame
FI03;province;Keski-Suomi
FI04;province;Kuopio
FI05;province;Kymi
FI06;province;Lappi
FI07;province;Mikkeli
FI08;province;Oulu
FI08;province;Oulun Lääni
FI09;province;Pohjois-Karjala
FI10;province;Turku ja Pori
FI11;province;Uusimaa
FI12;province;Vaasa
FI13;province;Etelä-Suomen Lääni
FI14;province;Itä-Suomen Lääni
FI15;province;Länsi-Suomen Lääni
FJ00;country;FIJI
FJ01;division;Central
FJ02;division;Eastern
FJ03;division;Northern
FJ04;dependency;Rotuma
FJ05;division;Western
FK00;country;FALKLAND ISLANDS (ISLAS MALVINAS)
FM00;country;FEDERATED STATES OF MICRONESIA
FM01;island;Kosrae
FM02;island;Pohnpei
FM03;island;Chuuk
FM04;island;Yap
FO00;country;FAROE ISLANDS
FP00;country;FRENCH POLYNESIA
FQ00;country;BAKER ISLAND
FR00;country;FRANCE
FR01;department;Ain
FR02;department;Aisne
FR03;department;Allier
FR04;department;Alpes-Maritimes
FR05;department;Ardeche
FR06;department;Ardennes
FR07;department;Ariege
FR08;department;Aube
FR09;department;Aude
FR10;department;Aveyron
FR11;department;Bas-Rhin
FR12;department;Alpes-de-Haute-Provence
FR13;department;Pyrenees-Atlantiques
FR14;department;Territoire de Belfort
FR15;department;Bouches-du-Rhone
FR16;department;Calvados
FR17;department;Cantal
FR18;department;Charente
FR19;department;Charente-Maritime
FR20;department;Cher
FR21;department;Correze
FR22;department;Cote-d'Or
FR23;department;Cotes-du-Nord
FR24;department;Creuse
FR25;department;Deux-Sevres
FR26;department;Dordogne
FR27;department;Doubs
FR28;department;Drome
FR29;department;Eure
FR30;department;Eure-et-Loir
FR31;department;Finistere
FR32;department;Gard
FR33;department;Gers
FR34;department;Gironde
FR35;department;Haute-Garonne
FR36;department;Haute-Loire
FR37;department;Haute-Marne
FR38;department;Hautes-Alpes
FR39;department;Haute-Saone
FR40;department;Haute-Savoie
FR41;department;Hautes-Pyrenees
FR42;department;Haute-Vienne
FR43;department;Haut-Rhin
FR44;department;Herault
FR45;department;Ille-et-Vilaine
FR46;department;Indre
FR47;department;Indre-et-Loire
FR48;department;Isere
FR49;department;Jura
FR50;department;Landes
FR51;department;Loire
FR52;department;Loire-Atlantique
FR53;department;Loiret
FR54;department;Loir-et-Cher
FR55;department;Lot
FR56;department;Lot-et-Garonne
FR57;department;Lozere
FR58;department;Maine-et-Loire
FR59;department;Manche
FR60;department;Marne
FR61;department;Mayenne
FR62;department;Meurthe-et-Moselle
FR63;department;Meuse
FR64;department;Morbihan
FR65;department;Moselle
FR66;department;Nievre
FR67;department;Nord
FR68;department;Oise
FR69;department;Orne
FR70;department;Pas-de-Calais
FR71;department;Puy-de-Dome
FR72;department;Pyrenees-Orientales
FR73;department;Rhone
FR74;department;Saone-et-Loire
FR75;department;Sarthe
FR76;department;Savoie
FR77;department;Hauts-de-Seine
FR78;department;Seine-et-Marne
FR79;department;Essonne
FR80;department;Seine-Maritime
FR81;department;Somme
FR82;department;Tarn
FR84;department;Var
FR85;department;Vaucluse
FR86;department;Vendee
FR87;department;Vienne
FR88;department;Vosges
FR89;department;Yonne
FR90;department;Corse-du-Sud
FR91;department;Seine-Saint-Denis
FR92;department;Val-de-Marne
FR93;department;Val-d'Oise
FR94;department;Ville de Paris
FR95;department;Yvelines
FR96;department;Haute-Corse
FR97;region;Aquitaine
FR98;region;Auvergne
FR99;region;Basse-Normandie
FRA1;region;Bourgogne
FRA2;region;Bretagne
FRA3;region;Centre
FRA4;region;Champagne-Ardenne
FRA5;region;Corse
FRA6;region;Franche-Comte
FRA7;region;Haute-Normandie
FRA8;region;Ile-de-France
FRA9;region;Languedoc-Roussillon
FRB1;region;Limousin
FRB2;region;Lorraine
FRB3;region;Midi-Pyrenees
FRB4;region;Nord-Pas-de-Calais
FRB5;region;Pays de la Loire
FRB6;region;Picardie
FRB7;region;Poitou-Charentes
FRB8;region;Provence-Alpes-Cote d'Azur
FRB9;region;Rhone-Alpes
FRC1;region;Alsace
FS00;country;FRENCH SOUTHERN AND ANTARCTIC LANDS
GA00;country;GAMBIA
GA01;city;Banjul
GA02;division;Lower River
GA03;division;MacCarthy Island
GA03;division;Central River
GA04;division;Upper River
GA05;division;Western
GA07;division;North Bank
GB00;country;GABON
GB01;province;Estuaire
GB02;province;Haut-Ogooue
GB03;province;Moyen-Ogooue
GB04;province;Ngounie
GB05;province;Nyanga
GB06;province;Ogooue-Ivindo
GB07;province;Ogooue-Lolo
GB08;province;Ogooue-Maritime
GB09;province;Woleu-Ntem
GC00;country;GERMAN DEMOCRATIC REPUBLIC
GC01;district;Cottbus
GC02;district;Dresden
GC03;district;Erfurt
GC04;district;Frankfurt
GC05;district;Gera
GC06;district;Halle
GC07;district;Karl-Marx-Stadt
GC09;district;Leipzig
GC09;district;Magdeburg
GC10;district;Neubrandenburg
GC12;district;Potsdam
GC13;district;Rostock
GC14;district;Schwerin
GC15;district;Suhl
GE00;country;GERMANY, FEDERAL REPUBLIC OF
GE01;state;Baden-Wurttemberg
GE02;state;Bayern
GE03;state;Bremen
GE04;state;Hamburg
GE05;state;Hessen
GE06;state;Niedersachsen
GE07;state;Nordrhein-Westfalen
GE08;state;Rheinland-Pfalz
GE09;state;Saarland
GE10;state;Schleswig-Holstein
GG00;country;GEORGIA
GG01;region;Abashis Raioni
GG02;autonomous republic;Abkhazia
GG03;region;Adigenis Raioni
GG04;autonomous republic;Ajaria
GG05;region;Akhalgoris Raioni
GG06;region;Akhalk'alak'is Raioni
GG07;region;Akhalts'ikhis Raioni
GG08;region;Akhmetis Raioni
GG09;region;Ambrolauris Raioni
GG10;region;Aspindzis Raioni
GG11;region;Baghdat'is Raioni
GG12;region;Bolnisis Raioni
GG13;region;Borjomis Raioni
GG14;city;Chiat'ura
GG15;region;Ch'khorotsqus Raioni
GG16;region;Ch'okhatauris Raioni
GG17;region;Dedop'listsqaros Raioni
GG18;region;Dmanisis Raioni
GG19;region;Dushet'is Raioni
GG20;region;Gardabanis Raioni
GG21;city;Gori
GG22;region;Goris Raioni
GG23;region;Gurjaanis Raioni
GG24;region;Javis Raioni
GG25;region;K'arelis Raioni
GG26;region;Kaspis Raioni
GG27;region;Kharagaulis Raioni
GG28;region;Khashuris Raioni
GG29;region;Khobis Raioni
GG30;region;Khonis Raioni
GG31;city;K'ut'aisi
GG32;region;Lagodekhis Raioni
GG33;region;Lanch'khut'is Raioni
GG34;region;Lentekhis Raioni
GG35;region;Marneulis Raioni
GG36;region;Martvilis Raioni
GG37;region;Mestiis Raioni
GG38;region;Mts'khet'is Raioni
GG39;region;Ninotsmindis Raioni
GG40;region;Onis Raioni
GG41;region;Ozurget'is Raioni
GG42;city;P'ot'i
GG43;region;Qazbegis Raioni
GG44;region;Qvarlis Raioni
GG45;city;Rust'avi
GG46;region;Sach'kheris Raioni
GG47;region;Sagarejos Raioni
GG48;region;Samtrediis Raioni
GG49;region;Senakis Raioni
GG50;region;Sighnaghis Raioni
GG51;city;T'bilisi
GG52;region;T'elavis Raioni
GG53;region;T'erjolis Raioni
GG54;region;T'et'ritsqaros Raioni
GG55;region;T'ianet'is Raioni
GG56;city;Tqibuli
GG57;region;Ts'ageris Raioni
GG58;region;Tsalenjikhis Raioni
GG59;region;Tsalkis Raioni
GG60;city;Tsqaltubo
GG61;region;Vanis Raioni
GG62;region;Zestap'onis Raioni
GG63;city;Zugdidi
GG64;region;Zugdidis Raioni
GH00;country;GHANA
GH01;region;Greater Accra
GH02;region;Ashanti
GH03;region;Brong-Ahafo
GH04;region;Central
GH05;region;Eastern
GH06;region;Northern
GH08;region;Volta
GH09;region;Western
GH10;region;Upper East
GH11;region;Upper West
GI00;country;GIBRALTAR
GJ00;country;GRENADA
GJ01;parish;Saint Andrew
GJ02;parish;Saint David
GJ03;parish;Saint George
GJ04;parish;Saint John
GJ05;parish;Saint Mark
GJ06;parish;Saint Patrick
GK00;country;GUERNSEY
GL00;country;GREENLAND
GL01;municipality;Nordgronland
GL02;municipality;Ostgronland
GL03;municipality;Vestgronland
GM00;country;GERMANY
GM01;state;Baden-Wurttemberg
GM02;state;Bayern
GM03;state;Bremen
GM04;state;Hamburg
GM05;state;Hessen
GM06;state;Niedersachsen
GM07;state;Nordrhein-Westfalen
GM08;state;Rheinland-Pfalz
GM09;state;Saarland
GM10;state;Schleswig-Holstein
GM11;state;Brandenburg
GM12;state;Mecklenburg-Vorpommern
GM13;state;Sachsen
GM14;state;Sachsen-Anhalt
GM15;state;Thuringen
GM16;state;Berlin
GO00;country;GLORIOSO ISLANDS
GP00;country;GUADELOUPE
GQ00;country;GUAM
GR00;country;GREECE
GR01;department;Evros
GR02;department;Rodhopi
GR03;department;Xanthi
GR04;department;Drama
GR05;department;Serrai
GR06;department;Kilkis
GR07;department;Pella
GR08;department;Florina
GR09;department;Kastoria
GR10;department;Grevena
GR11;department;Kozani
GR12;department;Imathia
GR13;department;Thessaloniki
GR14;department;Kavala
GR15;department;Khalkidhiki
GR16;department;Pieria
GR17;department;Ioannina
GR18;department;Thesprotia
GR19;department;Preveza
GR20;department;Arta
GR21;department;Larisa
GR22;department;Trikala
GR23;department;Kardhitsa
GR24;department;Magnisia
GR25;department;Kerkira
GR26;department;Levkas
GR27;department;Kefallinia
GR28;department;Zakinthos
GR29;department;Fthiotis
GR30;department;Evritania
GR31;department;Aitolia kai Akarnania
GR32;department;Fokis
GR33;department;Voiotia
GR34;department;Evvoia
GR35;department;Attiki
GR36;department;Argolis
GR37;department;Korinthia
GR38;department;Akhaia
GR39;department;Ilia
GR40;department;Messinia
GR41;department;Arkadhia
GR42;department;Lakonia
GR43;department;Khania
GR44;department;Rethimni
GR45;department;Iraklion
GR46;department;Lasithi
GR47;department;Dhodhekanisos
GR48;department;Samos
GR49;department;Kikladhes
GR50;department;Khios
GR51;department;Lesvos
GT00;country;GUATEMALA
GT01;department;Alta Verapaz
GT02;department;Baja Verapaz
GT03;department;Chimaltenango
GT04;department;Chiquimula
GT05;department;El Progreso
GT06;department;Escuintla
GT07;department;Guatemala
GT08;department;Huehuetenango
GT09;department;Izabal
GT10;department;Jalapa
GT11;department;Jutiapa
GT12;department;Peten
GT13;department;Quetzaltenango
GT14;department;Quiche
GT15;department;Retalhuleu
GT16;department;Sacatepequez
GT17;department;San Marcos
GT18;department;Santa Rosa
GT19;department;Solola
GT20;department;Suchitepequez
GT21;department;Totonicapan
GT22;department;Zacapa
GV00;country;GUINEA
GV01;administrative region;Beyla
GV01;prefecture;Beyla
GV02;administrative region;Boffa
GV02;prefecture;Boffa
GV03;administrative region;Boke
GV03;prefecture;Boke
GV04;administrative region;Conakry
GV04;capital - special zone;Conakry
GV05;administrative region;Dabola
GV05;prefecture;Dabola
GV06;administrative region;Dalaba
GV06;prefecture;Dalaba
GV07;administrative region;Dinguiraye
GV07;prefecture;Dinguiraye
GV08;administrative region;Dubreka
GV09;administrative region;Faranah
GV09;prefecture;Faranah
GV10;administrative region;Forecariah
GV10;prefecture;Forecariah
GV11;administrative region;Fria
GV11;prefecture;Fria
GV12;administrative region;Gaoual
GV12;prefecture;Gaoual
GV13;administrative region;Gueckedou
GV13;prefecture;Gueckedou
GV14;administrative region;Kankan
GV15;administrative region;Kerouane
GV15;prefecture;Kerouane
GV16;administrative region;Kindia
GV16;prefecture;Kindia
GV17;administrative region;Kissidougou
GV17;prefecture;Kissidougou
GV18;administrative region;Koundara
GV18;prefecture;Koundara
GV19;administrative region;Kouroussa
GV19;prefecture;Kouroussa
GV20;administrative region;Labe
GV21;administrative region;Macenta
GV21;prefecture;Macenta
GV22;administrative region;Mali
GV22;prefecture;Mali
GV23;administrative region;Mamou
GV23;prefecture;Mamou
GV24;administrative region;Nzerekore
GV25;administrative region;Pita
GV25;prefecture;Pita
GV26;administrative region;Siguiri
GV27;administrative region;Telimele
GV27;prefecture;Telimele
GV28;administrative region;Tougue
GV28;prefecture;Tougue
GV29;administrative region;Yomou
GV29;prefecture;Yomou
GV30;prefecture;Coyah
GV31;prefecture;Dubréka
GV32;prefecture;Kankan
GV33;prefecture;Koubia
GV34;prefecture;Labé
GV35;prefecture;Lélouma
GV36;prefecture;Lola
GV37;prefecture;Mandiana
GV38;prefecture;Nzérékoré
GV39;prefecture;Siguiri
GY00;country;GUYANA
GY01;district;East Berbice-Corentyne
GY02;district;East Demerara-West Coast Berbice
GY05;district;Mazaruni-Potaro
GY06;district;North West
GY07;district;Rupununi
GY09;district;West Demerara-Essequibo Coast
GY10;region;Barima-Waini
GY11;region;Cuyuni-Mazaruni
GY12;region;Demerara-Mahaica
GY13;region;East Berbice-Corentyne
GY14;region;Essequibo Islands-West Demerara
GY15;region;Mahaica-Berbice
GY16;region;Pomeroon-Supenaam
GY17;region;Potaro-Siparuni
GY18;region;Upper Demerara-Berbice
GY19;region;Upper Takutu-Upper Essequibo
GZ00;country;GAZA STRIP
HA00;country;HAITI
HA01;department;Artibonite
HA02;department;Nord
HA03;department;Nord-Ouest
HA04;department;Ouest
HA05;department;Sud
HA06;department;Artibonite
HA07;department;Centre
HA08;department;Grand' Anse
HA09;department;Nord
HA10;department;Nord-Est
HA11;department;Ouest
HA12;department;Sud
HA13;department;Sud-Est
HA14;department;Grand' Anse
HA15;department;Nippes
HK00;country;HONG KONG
HM00;country;HEARD ISLAND AND MCDONALD ISLANDS
HO00;country;HONDURAS
HO01;department;Atlantida
HO02;department;Choluteca
HO03;department;Colon
HO04;department;Comayagua
HO05;department;Copan
HO06;department;Cortes
HO07;department;El Paraiso
HO08;department;Francisco Morazan
HO09;department;Gracias a Dios
HO10;department;Intibuca
HO11;department;Islas de la Bahia
HO12;department;La Paz
HO13;department;Lempira
HO14;department;Ocotepeque
HO15;department;Olancho
HO16;department;Santa Barbara
HO17;department;Valle
HO18;department;Yoro
HQ00;country;HOWLAND ISLAND
HR00;country;CROATIA
HR01;county;Bjelovarsko-Bilogorska
HR02;county;Brodsko-Posavska
HR03;county;Dubrovačko-Neretvanska
HR04;county; Istarska
HR05;county; Karlovačka
HR06;county; Koprivničko-Križevačka
HR07;county; Krapinsko-Zagorska
HR08;county;Ličko-Senjska
HR09;county;Međimurska
HR10;county;Osječko-Baranjska
HR11;county;Požeško-Slavonska
HR12;county;Primorsko-Goranska
HR13;county;Šibensko-Kninska
HR14;county;Sisačko-Moslavačka
HR15;county;Splitsko-Dalmatinska
HR16;county;Varaždinska
HR17;county;Virovitičko-Podravska
HR18;county;Vukovarsko-Srijemska
HR19;county;Zadarska
HR20;county;Zagrebačka
HR21;city;Grad Zagreb
HU00;country;HUNGARY
HU01;county;Bacs-Kiskun
HU02;county;Baranya
HU03;county;Bekes
HU04;county;Borsod-Abauj-Zemplen
HU05;capital city;Budapest
HU06;county;Csongrad
HU07;urban county;Debrecen
HU08;county;Fejer
HU09;county;Gyor-Moson-Sopron
HU10;county;Hajdu-Bihar
HU11;county;Heves
HU12;county;Komarom-Esztergom
HU13;urban county;Miskolc
HU14;county;Nograd
HU15;urban county;Pecs
HU16;county;Pest
HU17;county;Somogy
HU18;county;Szabolcs-Szatmar-Bereg
HU19;urban county;Szeged
HU20;county;Jasz-Nagykun-Szolnok
HU21;county;Tolna
HU22;county;Vas
HU23;county;Veszprem
HU24;county;Zala
HU25;urban county;Gyor
HU26;urban county;Bekescsaba
HU27;urban county;Dunaujvaros
HU28;urban county;Eger
HU29;urban county;Hodmezovasarhely
HU30;urban county;Kaposvar
HU31;urban county;Kecskemet
HU32;urban county;Nagykanizsa
HU33;urban county;Nyiregyhaza
HU34;urban county;Sopron
HU35;urban county;Szekesfehervar
HU36;urban county;Szolnok
HU37;urban county;Szombathely
HU38;urban county;Tatabanya
HU39;urban county;Veszprem
HU40;urban county;Zalaegerszeg
HU41;county;Salgótarján
HU42;county;Szekszárd
HU43;county;Erd
IC00;country;ICELAND
IC01;independent town;Akranes
IC02;independent town;Akureyri
IC03;county;Arnessysla
IC04;county;Austur-Bardastrandarsysla
IC05;county;Austur-Hunavatnssysla
IC06;county;Austur-Skaftafellssysla
IC07;county;Borgarfjardarsysla
